Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Gender_Male,Contract_One Year,Contract_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No
0,4,34.9,139.6,False,False,False,False,True,False,True,False
1,34,56.59,1924.06,False,False,False,False,False,False,False,False
0,14,41.88,586.32,False,False,False,True,False,False,False,True
0,5,71.63,358.15,False,False,False,False,False,False,False,False
0,10,58.04,580.4,False,True,False,False,False,True,True,False
0,26,109.0,2834.0,False,False,False,True,False,False,False,False
0,34,90.27,3069.18,False,False,False,False,True,False,True,False
1,21,71.67,1505.07,False,False,True,True,False,False,True,False
0,9,104.87,943.83,False,False,False,False,False,False,False,False
0,29,95.51,2769.79,True,False,False,False,False,False,False,True
0,67,112.35,7527.45,True,False,False,False,False,True,True,False
1,42,61.01,2562.42,False,False,False,False,True,False,True,False
1,55,60.87,3347.85,True,True,False,True,False,False,False,True
1,71,72.65,5158.15,False,False,False,False,False,True,False,False
0,66,107.03,7063.98,True,False,True,False,False,True,False,True
0,65,92.37,6004.05,False,True,False,False,False,True,False,False
0,30,31.59,947.7,False,False,False,True,False,False,False,True
0,63,62.73,3951.99,True,False,False,False,False,True,False,False
0,11,32.54,357.94,True,False,False,True,False,False,True,False
0,53,89.37,4736.61,True,False,False,False,True,False,False,False
0,39,33.68,1313.52,True,False,False,True,False,False,True,False
0,12,103.51,1242.12,False,False,True,False,False,False,True,False
0,3,52.56,157.68,True,False,False,False,False,True,True,False
0,5,95.78,478.9,True,False,False,False,True,False,False,True
0,38,79.46,3019.48,True,False,False,True,False,False,True,False
0,41,84.97,3483.77,True,False,True,True,False,False,False,False
0,49,58.49,2866.01,True,False,False,True,False,False,False,False
0,66,28.97,1912.02,False,True,False,True,False,False,False,True
0,22,85.02,1870.44,False,False,True,True,False,False,False,False
1,46,69.49,3196.54,True,False,True,False,True,False,False,False
0,13,36.11,469.43,False,False,True,False,True,False,False,False
0,46,58.14,2674.44,True,False,False,False,False,False,True,False
0,56,68.8,3852.8,True,False,True,False,False,False,False,False
0,66,88.86,5864.76,False,False,False,False,False,True,False,False
0,22,20.92,460.24,False,False,False,False,False,False,False,False
0,10,24.76,247.6,False,False,True,True,False,False,True,False
0,68,35.0,2380.0,True,False,False,False,False,False,True,False
0,3,27.99,83.97,False,False,False,True,False,False,True,False
0,66,117.17,7733.22,True,False,False,True,False,False,False,False
1,46,56.52,2599.92,True,True,False,False,True,False,True,False
0,31,64.39,1996.09,False,False,True,False,False,True,True,False
1,41,30.85,1264.85,True,False,False,False,True,False,True,False
0,8,107.21,857.68,False,False,False,False,False,False,False,False
0,19,76.36,1450.84,False,False,False,False,False,True,False,False
0,47,72.62,3413.14,False,False,True,False,True,False,True,False
0,6,108.91,653.46,False,False,False,True,False,False,False,False
0,62,26.32,1631.84,False,False,False,False,False,False,True,False
0,2,57.73,115.46,True,False,False,True,False,False,False,False
0,71,60.79,4316.09,False,False,False,True,False,False,False,False
0,18,34.91,628.38,True,False,True,False,False,False,True,False
0,9,70.09,630.81,False,True,False,False,False,False,True,False
0,26,57.8,1502.8,True,False,True,False,True,False,False,False
0,57,46.51,2651.07,False,False,False,True,False,False,True,False
0,23,25.5,586.5,False,False,True,False,True,False,False,False
0,5,116.64,583.2,False,True,False,False,False,True,False,False
0,33,74.77,2467.41,False,True,False,False,False,True,True,False
0,66,102.69,6777.54,False,False,False,True,False,False,False,False
0,71,102.32,7264.72,False,True,False,False,False,True,False,False
0,14,105.05,1470.7,False,True,False,True,False,False,False,False
1,8,69.33,554.64,False,False,False,False,False,False,False,False
0,4,89.36,357.44,True,True,False,False,False,True,True,False
0,44,84.78,3730.32,True,False,False,False,False,True,True,False
0,72,119.71,8619.12,False,False,True,True,False,False,True,False
0,11,59.56,655.16,False,False,False,False,False,True,False,False
0,47,28.05,1318.35,False,False,False,True,False,False,True,False
0,56,32.91,1842.96,True,False,True,False,False,False,True,False
0,22,81.81,1799.82,False,False,True,False,False,True,True,False
0,16,51.65,826.4,True,True,False,True,False,False,True,False
0,44,51.94,2285.36,True,True,False,False,False,False,False,False
0,23,64.03,1472.69,False,False,True,False,False,False,True,False
0,35,119.72,4190.2,False,True,False,True,False,False,False,False
0,40,32.26,1290.4,True,False,True,False,False,True,False,False
0,69,91.52,6314.88,False,False,False,False,False,False,False,False
1,8,71.67,556.56,True,False,True,True,False,False,False,False
0,62,49.91,3094.42,False,False,False,False,False,False,False,False
0,40,40.52,1620.8,True,False,False,False,True,False,True,False
0,35,96.76,3386.6,False,True,False,True,False,False,True,False
0,22,24.25,533.5,True,False,False,False,False,True,False,False
1,40,54.19,2167.6,True,True,False,False,True,False,False,False
0,16,33.54,536.64,False,False,False,False,False,True,True,False
0,22,98.37,2164.14,False,False,False,False,False,True,False,False
0,38,115.97,4406.86,True,False,False,False,True,False,False,True
1,56,99.98,5598.88,True,False,False,True,False,False,False,False
0,11,75.46,830.06,True,True,False,False,False,True,False,False
1,36,99.21,3571.56,True,True,False,True,False,False,False,True
0,51,50.96,2598.96,True,True,False,True,False,False,False,False
0,15,25.34,380.1,False,True,False,False,False,True,False,False
0,69,42.54,2935.26,True,True,False,False,False,False,False,False
0,53,102.87,5452.11,False,False,False,False,False,True,True,False
0,25,36.01,900.25,True,True,False,False,False,False,False,True
0,52,47.27,2458.04,False,False,False,True,False,False,True,False
0,60,97.07,5824.2,False,False,False,False,True,False,False,False
0,67,79.7,5339.9,True,False,False,False,False,False,True,False
0,15,63.96,959.4,True,False,False,False,False,False,False,False
1,57,28.65,1633.05,False,False,False,True,False,False,True,False
1,53,97.13,5147.89,False,False,False,False,False,False,False,False
0,28,74.46,2084.88,False,False,False,False,False,False,True,False
1,65,43.06,2798.9,True,False,True,False,True,False,False,False
0,17,27.91,474.47,True,False,False,False,False,False,True,False
0,53,35.28,1869.84,False,False,False,True,False,False,False,False
0,55,69.66,3831.3,False,False,False,True,False,False,True,False
0,10,46.93,469.3,True,True,False,False,True,False,False,False
0,65,68.44,4448.6,True,True,False,True,False,False,False,False
0,19,46.94,891.86,False,False,False,False,True,False,False,False
0,12,111.51,1338.12,True,False,True,False,True,False,False,False
0,68,118.99,8091.32,False,False,True,False,False,True,True,False
0,18,117.19,2109.42,True,False,True,False,False,False,True,False
0,34,70.26,2388.84,False,False,False,True,False,False,True,False
0,66,35.88,2368.08,True,False,True,False,False,True,True,False
0,5,109.41,547.05,False,False,True,True,False,False,False,False
0,56,79.96,4477.76,True,False,False,False,False,False,True,False
0,65,108.16,7030.4,False,False,False,False,False,True,False,False
0,50,63.6,3180.0,True,False,True,False,False,True,False,False
0,13,54.54,709.02,True,False,False,False,False,False,True,False
0,10,26.77,267.7,True,True,False,False,False,True,True,False
0,20,31.04,620.8,False,False,False,False,True,False,False,False
0,9,108.5,976.5,True,False,False,False,True,False,True,False
0,19,69.02,1311.38,True,False,False,False,False,True,True,False
0,15,69.6,1044.0,False,True,False,False,False,True,False,False
0,18,68.75,1237.5,False,False,False,False,False,False,False,True
0,13,53.61,696.93,False,False,False,False,True,False,True,False
0,27,94.96,2563.92,False,False,True,False,False,True,True,False
0,70,100.72,7050.4,True,False,False,False,False,True,False,True
0,27,118.16,3190.32,False,False,False,False,False,True,True,False
0,28,54.33,1521.24,True,True,False,False,True,False,False,False
0,7,119.39,835.73,False,False,True,False,True,False,False,True
0,54,70.78,3822.12,True,False,False,False,False,False,False,False
0,39,108.74,4240.86,True,False,False,True,False,False,True,False
0,63,83.41,5254.83,True,True,False,False,False,False,False,False
0,51,84.59,4314.09,True,True,False,True,False,False,True,False
0,13,60.52,786.76,True,False,False,False,True,False,False,False
1,20,22.22,444.4,True,True,False,False,True,False,True,False
0,22,69.12,1520.64,True,True,False,True,False,False,True,False
0,26,61.14,1589.64,True,False,False,True,False,False,True,False
0,45,64.94,2922.3,True,True,False,False,False,True,True,False
0,46,54.93,2526.78,False,False,False,True,False,False,True,False
0,30,57.99,1739.7,False,False,False,False,True,False,False,False
1,65,50.0,3250.0,False,False,False,True,False,False,False,False
1,10,29.33,293.3,True,False,False,True,False,False,True,False
0,29,106.96,3101.84,False,False,False,False,False,False,True,False
0,21,25.12,527.52,True,False,False,False,True,False,True,False
0,3,94.33,282.99,False,False,False,False,True,False,False,False
0,39,110.76,4319.64,False,False,False,False,True,False,True,False
0,3,55.85,167.55,False,False,False,False,False,False,False,True
0,53,39.76,2107.28,False,False,False,False,True,False,True,False
0,9,89.89,809.01,False,True,False,False,True,False,True,False
1,9,108.0,972.0,True,False,False,False,False,True,True,False
0,57,24.85,1416.45,False,False,True,True,False,False,True,False
0,66,68.02,4489.32,False,False,False,False,True,False,False,False
1,19,21.86,415.34,True,False,False,False,False,False,True,False
1,72,56.21,4047.12,True,False,False,True,False,False,True,False
0,48,23.82,1143.36,False,True,False,False,True,False,False,False
0,29,85.97,2493.13,True,False,False,False,False,True,True,False
0,59,41.21,2431.39,True,False,True,False,False,True,True,False
0,16,26.11,417.76,True,False,True,False,False,False,True,False
0,51,65.24,3327.24,False,False,True,False,True,False,False,False
1,54,99.24,5358.96,False,False,False,True,False,False,False,False
0,44,116.13,5109.72,False,True,False,False,True,False,True,False
0,63,89.89,5663.07,False,False,False,False,True,False,True,False
0,21,88.54,1859.34,True,False,True,True,False,False,True,False
0,61,95.32,5814.52,True,False,True,False,False,False,False,False
0,71,85.1,6042.1,False,False,True,False,False,False,True,False
0,42,56.26,2362.92,True,False,False,False,True,False,True,False
1,15,24.43,366.45,False,False,False,False,False,True,True,False
0,53,21.4,1134.2,True,False,False,False,False,False,False,False
0,27,71.15,1921.05,True,True,False,False,True,False,True,False
0,53,81.44,4316.32,True,False,False,True,False,False,True,False
0,1,84.44,84.44,True,False,False,False,True,False,False,False
0,8,62.81,502.48,False,False,False,False,True,False,True,False
0,66,27.53,1816.98,True,False,True,True,False,False,False,True
1,61,28.35,1729.35,True,False,True,False,False,False,True,False
0,68,62.31,4237.08,False,False,True,False,False,True,True,False
0,17,119.66,2034.22,False,True,False,False,False,True,False,True
0,28,27.68,775.04,True,False,False,False,False,True,False,False
1,71,81.54,5789.34,True,False,False,False,True,False,False,False
0,20,44.24,884.8,False,True,False,True,False,False,True,False
0,60,21.68,1300.8,True,False,False,True,False,False,False,False
0,36,63.81,2297.16,False,False,False,False,False,True,False,False
0,66,34.0,2244.0,True,False,False,False,False,True,True,False
1,14,23.31,326.34,True,True,False,True,False,False,True,False
0,10,104.1,1041.0,False,True,False,False,False,True,False,False
0,11,99.9,1098.9,False,False,False,True,False,False,False,False
1,70,36.7,2569.0,False,False,False,True,False,False,True,False
0,21,95.63,2008.23,False,False,True,False,True,False,False,False
0,57,70.41,4013.37,True,True,False,False,False,True,True,False
0,33,109.47,3612.51,False,False,False,True,False,False,False,False
0,21,40.32,846.72,True,False,False,True,False,False,False,False
0,48,90.86,4361.28,True,False,False,True,False,False,True,False
1,4,39.76,159.04,False,False,True,False,False,False,False,False
0,28,32.81,918.68,True,False,True,True,False,False,False,False
0,25,83.85,2096.25,True,False,False,True,False,False,True,False
0,22,37.34,821.48,True,False,False,True,False,False,True,False
0,9,40.15,361.35,True,False,True,False,False,True,True,False
0,47,102.72,4827.84,False,True,False,True,False,False,True,False
0,19,77.33,1469.27,True,False,False,False,False,False,True,False
0,1,112.18,112.18,False,False,False,True,False,False,True,False
0,34,25.02,850.68,False,False,False,True,False,False,False,False
0,8,82.09,656.72,False,False,True,False,True,False,True,False
0,30,107.26,3217.8,False,True,False,True,False,False,False,False
0,68,30.96,2105.28,False,True,False,False,True,False,True,False
0,37,97.72,3615.64,True,False,False,True,False,False,False,False
1,66,70.36,4643.76,False,False,False,False,True,False,True,False
0,4,43.81,175.24,True,False,False,False,True,False,True,False
0,72,68.19,4909.68,True,False,True,True,False,False,False,False
0,2,50.79,101.58,True,False,True,False,False,False,False,False
0,64,63.1,4038.4,True,False,True,True,False,False,False,False
0,24,53.86,1292.64,False,False,True,False,False,False,False,False
0,49,63.37,3105.13,True,True,False,False,False,False,False,False
1,41,110.21,4518.61,True,False,True,False,False,False,False,False
0,3,46.24,138.72,False,False,False,False,True,False,True,False
0,68,61.58,4187.44,False,True,False,False,True,False,True,False
0,21,65.12,1367.52,False,False,False,True,False,False,True,False
0,39,110.96,4327.44,False,True,False,False,False,False,True,False
0,42,66.51,2793.42,True,False,True,False,False,True,False,False
0,67,111.39,7463.13,True,False,False,False,True,False,False,False
0,51,36.33,1852.83,True,True,False,False,False,False,False,True
0,24,96.89,2325.36,False,True,False,True,False,False,False,True
0,3,76.54,229.62,False,False,False,False,False,False,True,False
1,29,42.39,1229.31,False,True,False,False,False,True,True,False
0,8,89.78,718.24,False,False,False,True,False,False,False,False
0,67,64.44,4317.48,True,False,False,False,False,False,True,False
1,64,43.95,2812.8,True,True,False,True,False,False,True,False
0,19,80.17,1523.23,True,False,False,False,False,False,True,False
0,69,74.66,5151.54,True,False,False,False,False,False,True,False
0,19,72.39,1375.41,True,False,False,False,True,False,False,True
0,23,78.94,1815.62,True,False,True,False,True,False,False,True
0,17,90.56,1539.52,True,True,False,False,False,True,True,False
0,26,119.7,3112.2,False,False,False,False,False,True,False,True
0,67,95.25,6381.75,True,False,False,False,False,False,True,False
0,70,94.5,6615.0,False,False,False,False,False,True,True,False
0,46,63.19,2906.74,False,False,False,False,False,False,False,False
0,39,100.87,3933.93,False,False,True,False,True,False,False,False
0,57,40.8,2325.6,True,False,False,False,True,False,False,False
0,45,50.42,2268.9,True,False,False,False,False,False,False,False
0,43,115.57,4969.51,False,True,False,False,False,False,True,False
0,31,20.39,632.09,False,False,False,False,False,True,False,False
0,41,98.01,4018.41,True,False,False,False,False,False,False,False
0,29,95.49,2769.21,False,True,False,False,False,False,True,False
0,65,111.53,7249.45,False,False,False,False,False,False,False,False
0,36,108.01,3888.36,False,False,False,False,False,True,True,False
0,22,60.71,1335.62,False,False,False,False,False,False,True,False
0,38,103.86,3946.68,False,False,False,False,True,False,True,False
0,19,105.26,1999.94,True,False,False,True,False,False,True,False
0,3,110.61,331.83,True,True,False,False,False,False,True,False
0,36,24.64,887.04,True,False,False,False,False,False,False,False
0,22,40.64,894.08,True,False,False,False,True,False,True,False
0,37,38.51,1424.87,True,False,False,False,False,False,False,True
0,25,56.12,1403.0,True,True,False,False,False,True,True,False
0,71,21.76,1544.96,True,False,False,False,False,False,True,False
1,5,43.21,216.05,False,False,False,False,False,True,True,False
0,38,93.2,3541.6,True,True,False,False,True,False,False,True
0,56,20.59,1153.04,True,True,False,False,True,False,False,False
0,52,24.77,1288.04,True,False,True,False,True,False,False,False
0,37,94.67,3502.79,False,False,False,True,False,False,True,False
0,52,85.81,4462.12,False,True,False,True,False,False,False,False
0,60,25.26,1515.6,True,False,True,False,True,False,True,False
0,10,72.74,727.4,False,False,True,True,False,False,True,False
0,26,83.51,2171.26,True,False,False,False,False,False,False,False
0,22,26.31,578.82,True,True,False,False,False,True,True,False
0,7,92.1,644.7,True,True,False,False,True,False,True,False
1,71,114.66,8140.86,False,False,False,False,False,False,True,False
0,40,49.26,1970.4,True,False,False,False,True,False,True,False
0,59,39.67,2340.53,False,False,True,True,False,False,False,False
0,13,76.52,994.76,False,False,False,False,False,True,True,False
1,54,83.55,4511.7,False,False,False,True,False,False,True,False
0,34,109.01,3706.34,False,False,False,False,False,False,True,False
0,47,36.55,1717.85,False,False,False,True,False,False,False,False
0,47,26.99,1268.53,True,False,True,False,False,True,False,False
0,62,64.15,3977.3,True,True,False,False,False,False,True,False
0,36,65.23,2348.28,True,False,False,True,False,False,True,False
0,71,114.47,8127.37,True,False,False,False,True,False,False,False
0,23,94.63,2176.49,False,False,True,True,False,False,True,False
0,10,67.92,679.2,False,False,False,False,False,True,False,False
0,35,36.03,1261.05,False,False,False,False,True,False,True,False
0,69,119.02,8212.38,False,False,True,False,True,False,False,False
0,45,44.03,1981.35,False,False,False,False,True,False,False,False
1,40,89.56,3582.4,False,False,False,True,False,False,False,False
0,31,103.14,3197.34,True,False,True,False,True,False,False,False
0,41,104.12,4268.92,True,True,False,True,False,False,False,False
0,44,102.7,4518.8,True,False,False,False,False,True,False,False
0,55,71.67,3604.7,True,False,True,True,False,False,True,False
0,28,97.4,2727.2,True,False,False,False,False,True,False,False
0,12,112.82,1353.84,True,True,False,False,True,False,False,True
0,68,105.24,7156.32,False,False,False,False,False,True,False,False
0,3,37.02,111.06,False,False,True,False,False,True,False,False
0,26,54.21,1409.46,True,False,False,False,True,False,True,False
0,68,22.86,1554.48,True,False,False,True,False,False,False,True
0,29,81.97,2377.13,False,False,False,True,False,False,True,False
0,36,106.18,3822.48,False,True,False,True,False,False,False,False
0,34,23.55,800.7,False,False,False,True,False,False,False,False
0,52,56.96,2961.92,True,False,False,False,True,False,True,False
0,53,63.98,3390.94,True,False,True,False,False,True,True,False
0,47,53.03,2492.41,True,True,False,True,False,False,False,False
0,23,85.2,1959.6,False,False,False,False,False,False,True,False
0,67,102.54,6870.18,False,True,False,False,False,False,False,True
0,39,92.45,3605.55,False,True,False,False,False,True,False,True
0,17,30.43,517.31,False,False,False,True,False,False,False,False
0,38,71.67,2218.82,True,True,False,False,True,False,False,True
0,68,78.1,5310.8,False,True,False,False,False,False,False,False
1,44,28.37,1248.28,True,True,False,False,True,False,False,True
0,30,101.31,3039.3,True,False,False,True,False,False,True,False
1,2,71.67,141.28,False,False,False,True,False,False,False,True
0,37,99.92,3697.04,True,False,True,False,False,True,False,False
0,15,48.78,731.7,False,True,False,False,True,False,True,False
0,64,68.33,4373.12,False,True,False,False,False,True,True,False
1,67,45.35,3038.45,True,False,False,False,False,True,False,False
0,53,56.0,2968.0,False,False,True,False,False,False,False,True
0,57,113.44,6466.08,True,False,False,False,True,False,True,False
0,49,71.67,1578.78,False,True,False,False,True,False,True,False
0,18,25.95,467.1,True,False,False,False,False,False,True,False
0,46,73.47,3379.62,False,False,False,False,False,False,False,False
0,64,23.72,1518.08,True,False,False,False,True,False,False,False
0,10,85.58,855.8,False,True,False,False,False,True,False,False
0,34,113.12,3846.08,False,False,True,False,False,False,True,False
0,5,81.58,407.9,True,False,True,False,False,True,False,False
1,48,87.03,4177.44,True,True,False,True,False,False,False,False
0,67,114.53,7673.51,True,False,True,False,True,False,False,False
0,11,85.38,939.18,False,True,False,False,False,True,True,False
0,42,67.62,2840.04,False,False,False,False,False,False,True,False
0,49,94.91,4650.59,True,True,False,False,False,True,False,False
0,62,66.21,4105.02,False,False,False,False,False,True,True,False
0,59,110.33,6509.47,True,True,False,True,False,False,False,True
0,26,59.67,1551.42,True,True,False,False,False,True,True,False
0,70,95.91,6713.7,True,False,True,False,False,True,True,False
0,33,119.07,3929.31,False,False,True,True,False,False,False,False
1,45,74.58,3356.1,True,False,False,False,False,False,False,False
1,30,53.81,1614.3,False,False,False,True,False,False,False,False
0,40,115.08,4603.2,False,True,False,True,False,False,False,False
1,29,21.69,629.01,True,False,False,False,True,False,True,False
0,46,32.77,1507.42,True,True,False,False,False,True,True,False
1,25,69.85,1746.25,False,False,True,True,False,False,False,False
0,10,75.67,756.7,False,False,True,False,False,False,True,False
0,11,100.59,1106.49,False,False,False,False,False,False,False,False
1,5,50.74,253.7,True,False,False,False,False,False,False,False
0,66,78.0,5148.0,True,False,False,True,False,False,False,False
0,71,64.81,4601.51,False,False,False,True,False,False,False,False
0,53,84.07,4455.71,True,True,False,False,True,False,True,False
0,14,66.52,931.28,False,True,False,False,False,False,True,False
0,2,80.61,161.22,False,False,False,False,False,False,False,True
0,16,48.57,777.12,True,False,True,False,True,False,True,False
1,32,23.18,741.76,False,False,False,True,False,False,False,False
1,2,91.67,183.34,True,False,False,False,True,False,False,False
0,18,49.49,890.82,True,False,True,True,False,False,False,False
0,62,45.7,2833.4,False,False,False,False,False,True,False,False
0,23,84.77,250000.0,True,False,True,False,False,True,True,False
0,16,30.86,493.76,False,False,False,False,False,False,True,False
0,20,103.21,2064.2,True,False,False,False,False,True,False,False
0,49,87.91,4307.59,True,False,False,True,False,False,False,True
0,70,91.7,6419.0,False,False,False,True,False,False,True,False
0,59,100.42,5924.78,False,True,False,False,False,False,True,False
0,53,77.94,4130.82,False,True,False,False,False,True,False,False
0,17,97.86,1663.62,False,False,False,True,False,False,True,False
0,62,73.54,4559.48,True,False,False,False,False,False,False,False
0,4,44.85,179.4,False,False,False,False,False,False,True,False
1,13,23.67,307.71,True,False,False,False,False,False,False,False
0,48,109.59,5260.32,True,False,True,False,False,False,False,False
0,72,39.1,2815.2,True,False,False,False,True,False,False,False
1,31,90.56,2807.36,True,False,True,False,True,False,True,False
0,23,101.42,2332.66,False,False,False,False,False,False,False,False
0,16,71.67,632.32,True,False,False,False,False,False,True,False
0,65,73.64,4786.6,False,False,False,True,False,False,False,False
0,8,44.22,353.76,False,False,True,True,False,False,True,False
0,50,62.93,3146.5,True,True,False,False,True,False,True,False
0,17,22.77,387.09,False,False,False,True,False,False,False,False
0,54,33.71,1820.34,False,False,False,True,False,False,False,False
0,68,56.54,3844.72,True,False,False,False,False,False,False,False
0,72,45.76,3294.72,False,False,False,False,True,False,False,False
0,2,48.2,96.4,True,True,False,True,False,False,True,False
0,21,91.12,1913.52,False,True,False,True,False,False,False,True
0,71,79.48,5643.08,True,False,False,True,False,False,False,False
0,18,78.06,1405.08,True,False,False,True,False,False,False,False
0,9,39.37,354.33,False,True,False,False,True,False,False,False
0,36,88.1,3171.6,True,False,True,False,False,False,True,False
0,25,88.64,2216.0,False,False,True,False,True,False,False,False
1,26,67.69,1759.94,True,False,False,False,False,True,False,False
0,36,90.35,3252.6,True,True,False,False,False,True,False,False
0,15,78.74,1181.1,False,False,False,False,False,False,True,False
0,47,42.11,1979.17,False,False,True,False,True,False,False,True
0,44,109.11,4800.84,True,False,False,True,False,False,True,False
0,72,20.34,1464.48,False,False,False,False,False,False,False,False
0,19,32.76,622.44,False,False,True,False,False,True,False,False
0,61,91.4,5575.4,False,False,False,False,False,True,True,False
1,53,63.75,3378.75,True,False,False,True,False,False,True,False
0,26,99.15,2577.9,False,True,False,True,False,False,False,False
0,49,100.25,4912.25,True,True,False,True,False,False,True,False
0,38,105.92,4024.96,True,False,False,False,False,False,False,False
0,7,48.82,341.74,False,False,False,True,False,False,True,False
0,24,64.53,1548.72,True,False,False,False,True,False,True,False
1,39,53.18,2074.02,True,False,True,True,False,False,True,False
0,39,102.26,3988.14,True,True,False,False,False,False,False,False
0,42,56.21,2360.82,True,True,False,False,True,False,True,False
0,29,22.27,645.83,False,False,False,False,False,False,True,False
0,66,73.76,4868.16,True,False,False,False,False,False,True,False
0,5,86.99,434.95,True,False,False,False,True,False,True,False
0,2,88.35,176.7,True,False,True,False,False,True,True,False
0,68,68.17,4635.56,True,True,False,False,False,False,False,False
0,7,48.66,340.62,False,False,False,True,False,False,False,False
0,14,88.62,1240.68,True,False,False,True,False,False,False,False
0,22,108.39,2384.58,False,False,True,True,False,False,False,False
0,10,98.56,985.6,False,False,False,False,True,False,False,False
0,17,96.87,1646.79,True,False,False,False,True,False,False,True
0,69,71.67,4105.5,True,False,False,True,False,False,True,False
0,62,67.34,4175.08,True,False,False,False,False,False,True,False
0,62,56.16,3481.92,False,False,True,True,False,False,False,False
0,21,92.91,1951.11,True,True,False,False,False,True,False,False
0,58,118.97,6900.26,False,False,False,True,False,False,True,False
0,16,80.87,1293.92,False,False,True,False,False,False,True,False
1,4,113.03,452.12,True,False,False,False,True,False,True,False
0,15,110.6,1659.0,False,True,False,True,False,False,True,False
0,11,100.61,1106.71,True,False,False,False,False,True,False,False
0,54,108.93,5882.22,True,False,False,False,False,True,False,True
0,59,24.05,1418.95,True,False,False,False,False,True,True,False
0,17,109.54,1862.18,False,True,False,False,True,False,True,False
1,38,103.25,3923.5,True,False,False,False,True,False,False,False
0,18,79.85,1437.3,True,False,False,False,True,False,False,True
0,47,74.86,3518.42,False,False,False,True,False,False,True,False
1,29,74.8,2169.2,False,False,False,False,False,False,False,False
0,23,105.27,2421.21,True,True,False,False,True,False,False,False
1,46,108.28,4980.88,True,False,False,False,False,False,True,False
0,59,110.11,6496.49,False,True,False,False,False,True,True,False
0,68,29.14,1981.52,True,True,False,False,True,False,True,False
0,36,24.53,883.08,False,False,False,True,False,False,True,False
1,9,66.33,596.97,True,True,False,False,False,False,False,False
0,8,69.84,558.72,True,False,True,True,False,False,True,False
0,16,46.76,748.16,True,False,False,True,False,False,False,False
1,56,98.68,5526.08,False,False,False,True,False,False,True,False
0,22,52.69,1159.18,False,True,False,False,True,False,True,False
0,61,67.16,4096.76,True,False,False,False,False,False,True,False
0,41,116.78,4787.98,False,True,False,False,True,False,False,False
0,55,22.29,1225.95,True,False,False,False,False,True,True,False
0,21,25.76,540.96,True,False,False,False,True,False,True,False
0,5,71.67,203.85,True,True,False,False,False,True,False,False
0,37,21.4,791.8,False,False,True,False,True,False,False,False
0,17,115.07,1956.19,True,True,False,False,False,True,True,False
1,17,66.77,1135.09,True,False,False,True,False,False,False,False
0,56,98.2,5499.2,True,False,False,True,False,False,False,False
0,56,31.02,1737.12,True,False,True,False,True,False,False,False
0,15,100.02,1500.3,True,True,False,False,True,False,False,False
0,32,43.0,1376.0,False,False,True,False,False,False,True,False
0,25,118.23,2955.75,False,False,True,False,False,True,True,False
0,60,24.01,1440.6,False,True,False,False,False,False,False,True
0,42,95.31,4003.02,False,False,False,False,False,False,True,False
0,37,74.01,2738.37,True,False,True,True,False,False,False,False
0,1,30.78,30.78,True,False,False,False,False,True,False,True
1,49,83.07,4070.43,True,False,True,False,False,True,False,False
0,56,60.16,3368.96,True,False,False,False,True,False,False,True
1,12,65.68,788.16,True,False,True,False,True,False,True,False
0,48,82.19,3945.12,False,False,True,False,False,False,False,False
1,55,27.66,1521.3,False,False,False,False,False,False,False,True
0,43,114.7,4932.1,False,False,False,True,False,False,False,False
0,31,74.49,2309.19,True,True,False,False,False,False,True,False
0,70,49.05,3433.5,False,True,False,True,False,False,False,False
0,30,99.22,2976.6,False,False,False,False,True,False,True,False
0,1,43.72,43.72,True,True,False,True,False,False,True,False
0,42,76.56,3215.52,False,False,False,False,False,False,False,False
0,17,47.69,810.73,True,False,False,False,False,False,True,False
0,30,30.48,914.4,False,False,False,True,False,False,False,False
0,42,52.97,2224.74,True,True,False,False,True,False,True,False
1,46,95.65,4399.9,False,True,False,False,True,False,False,False
0,29,58.66,1701.14,False,True,False,False,False,False,True,False
1,65,95.78,6225.7,False,True,False,False,False,False,True,False
0,44,115.71,5091.24,True,False,False,True,False,False,False,False
1,2,106.21,212.42,False,True,False,False,False,True,True,False
0,5,75.0,375.0,True,False,False,False,False,False,False,False
0,49,72.26,3540.74,False,True,False,False,False,False,False,True
0,52,61.17,3180.84,False,False,False,False,False,False,True,False
0,17,38.69,657.73,True,False,False,False,False,True,False,False
0,6,26.11,156.66,False,False,False,True,False,False,True,False
0,27,93.47,2523.69,True,False,False,False,False,True,True,False
1,18,101.11,1819.98,False,True,False,True,False,False,True,False
0,32,36.51,1168.32,False,True,False,True,False,False,False,False
0,62,93.04,5768.48,True,False,True,False,True,False,True,False
1,14,68.28,955.92,False,False,True,False,False,True,False,False
0,27,26.74,721.98,False,False,False,False,False,True,True,False
1,8,93.41,747.28,True,False,False,True,False,False,False,False
0,5,53.97,269.85,True,False,False,False,False,True,False,False
0,49,106.86,5236.14,True,True,False,False,False,False,False,False
0,58,59.84,3470.72,True,False,False,False,True,False,False,False
0,47,36.29,1705.63,False,False,True,False,True,False,False,True
0,62,94.21,5841.02,True,False,True,False,False,False,True,False
0,28,96.64,2705.92,False,False,False,False,True,False,False,False
0,61,106.54,6498.94,False,False,False,False,False,True,False,False
0,43,56.45,2427.35,True,False,False,True,False,False,True,False
